date,time,millis,event,pulseCount,rightCount,leftCount,dispensedCount,retrievedCount,rightWaterCount,leftWaterCount,LEDCount,toneCount,frontWaterCount,waterDispensedCount,rightWD_QTY,leftWD_QTY,frontWD_QTY,totalWD_QTY,rightWithPelletCount,leftWithPelletCount,rightDuringDispenseCount,leftDuringDispenseCount,rightinTimeoutCount,leftinTimeoutCount
3/17/2026,14:06:32,2499012.64,WaterDispensed,10.0,9.0,10.0,19.0,19.0,102.0,18.0,38.0,38.0,0.0,102.0,1.22808,0.22848,0.0,1.456559,8.0,2.0,0.0,0.0,0.0,0.0
3/17/2026,14:06:33,2499523.61,RightWater,5.0,9.0,10.0,19.0,19.0,103.0,18.0,38.0,38.0,0.0,102.0,1.22808,0.22848,0.0,1.456559,8.0,2.0,0.0,0.0,0.0,0.0
3/17/2026,14:06:33,2499590.46,WaterDispensed,10.0,9.0,10.0,19.0,19.0,103.0,18.0,38.0,38.0,0.0,103.0,1.24236,0.22848,0.0,1.470839,8.0,2.0,0.0,0.0,0.0,0.0
3/17/2026,14:06:33,2499753.0,RightWater,5.0,9.0,10.0,19.0,19.0,104.0,18.0,38.0,38.0,0.0,103.0,1.24236,0.22848,0.0,1.470839,8.0,2.0,0.0,0.0,0.0,0.0
3/17/2026,14:06:33,2499819.86,WaterDispensed,10.0,9.0,10.0,19.0,19.0,104.0,18.0,38.0,38.0,0.0,104.0,1.25664,0.22848,0.0,1.485119,8.0,2.0,0.0,0.0,0.0,0.0
3/17/2026,14:06:33,2500012.06,RightWater,5.0,9.0,10.0,19.0,19.0,105.0,18.0,38.0,38.0,0.0,104.0,1.25664,0.22848,0.0,1.485119,8.0,2.0,0.0,0.0,0.0,0.0
3/17/2026,14:06:34,2500078.92,WaterDispensed,10.0,9.0,10.0,19.0,19.0,105.0,18.0,38.0,38.0,0.0,105.0,1.27092,0.22848,0.0,1.499399,8.0,2.0,0.0,0.0,0.0,0.0
3/17/2026,14:06:34,2500241.46,RightWater,5.0,9.0,10.0,19.0,19.0,106.0,18.0,38.0,38.0,0.0,105.0,1.27092,0.22848,0.0,1.499399,8.0,2.0,0.0,0.0,0.0,0.0
3/17/2026,14:06:34,2500308.32,WaterDispensed,10.0,9.0,10.0,19.0,19.0,106.0,18.0,38.0,38.0,0.0,106.0,1.2852,0.22848,0.0,1.513679,8.0,2.0,0.0,0.0,0.0,0.0
3/17/2026,14:06:34,2500379.58,RightWater,5.0,9.0,10.0,19.0,19.0,108.0,18.0,38.0,38.0,0.0,106.0,1.2852,0.22848,0.0,1.513679,8.0,2.0,0.0,0.0,0.0,0.0
3/17/2026,14:06:34,2500469.36,RightWater,5.0,9.0,10.0,19.0,19.0,108.0,18.0,38.0,38.0,0.0,106.0,1.2852,0.22848,0.0,1.513679,8.0,2.0,0.0,0.0,0.0,0.0
3/17/2026,14:06:34,2500536.21,WaterDispensed,10.0,9.0,10.0,19.0,19.0,108.0,18.0,38.0,38.0,0.0,107.0,1.29948,0.22848,0.0,1.527959,8.0,2.0,0.0,0.0,0.0,0.0
3/17/2026,14:06:34,2500865.48,RightWater,5.0,9.0,10.0,19.0,19.0,109.0,18.0,38.0,38.0,0.0,107.0,1.29948,0.22848,0.0,1.527959,8.0,2.0,0.0,0.0,0.0,0.0
3/17/2026,14:06:34,2500932.34,WaterDispensed,10.0,9.0,10.0,19.0,19.0,109.0,18.0,38.0,38.0,0.0,108.0,1.31376,0.22848,0.0,1.542239,8.0,2.0,0.0,0.0,0.0,0.0
3/17/2026,14:06:35,2501386.91,RightWater,5.0,9.0,10.0,19.0,19.0,110.0,18.0,38.0,38.0,0.0,109.0,1.32804,0.22848,0.0,1.556519,8.0,2.0,0.0,0.0,0.0,0.0
3/17/2026,14:06:35,2501453.77,WaterDispensed,10.0,9.0,10.0,19.0,19.0,110.0,18.0,38.0,38.0,0.0,109.0,1.32804,0.22848,0.0,1.556519,8.0,2.0,0.0,0.0,0.0,0.0
3/17/2026,14:06:36,2502202.23,RightWater,5.0,9.0,10.0,19.0,19.0,111.0,18.0,38.0,38.0,0.0,109.0,1.32804,0.22848,0.0,1.556519,8.0,2.0,0.0,0.0,0.0,0.0
3/17/2026,14:06:36,2502269.09,WaterDispensed,10.0,9.0,10.0,19.0,19.0,111.0,18.0,38.0,38.0,0.0,110.0,1.34232,0.22848,0.0,1.570799,8.0,2.0,0.0,0.0,0.0,0.0
3/17/2026,14:06:36,2502340.35,RightWater,5.0,9.0,10.0,19.0,19.0,112.0,18.0,38.0,38.0,0.0,110.0,1.34232,0.22848,0.0,1.570799,8.0,2.0,0.0,0.0,0.0,0.0
3/17/2026,14:06:37,2503622.94,RightWater,5.0,9.0,10.0,19.0,19.0,113.0,18.0,38.0,38.0,0.0,110.0,1.34232,0.22848,0.0,1.570799,8.0,2.0,0.0,0.0,0.0,0.0
3/17/2026,14:06:37,2503689.79,WaterDispensed,10.0,9.0,10.0,19.0,19.0,113.0,18.0,38.0,38.0,0.0,111.0,1.3566,0.22848,0.0,1.585079,8.0,2.0,0.0,0.0,0.0,0.0
3/17/2026,14:06:37,2503873.52,RightWater,5.0,9.0,10.0,19.0,19.0,114.0,18.0,38.0,38.0,0.0,111.0,1.3566,0.22848,0.0,1.585079,8.0,2.0,0.0,0.0,0.0,0.0
3/17/2026,14:06:37,2503940.38,WaterDispensed,10.0,9.0,10.0,19.0,19.0,114.0,18.0,38.0,38.0,0.0,112.0,1.37088,0.22848,0.0,1.599359,8.0,2.0,0.0,0.0,0.0,0.0
3/17/2026,14:06:38,2504177.16,RightWater,5.0,9.0,10.0,19.0,19.0,115.0,18.0,38.0,38.0,0.0,112.0,1.37088,0.22848,0.0,1.599359,8.0,2.0,0.0,0.0,0.0,0.0
3/17/2026,14:06:38,2504244.02,WaterDispensed,10.0,9.0,10.0,19.0,19.0,115.0,18.0,38.0,38.0,0.0,113.0,1.38516,0.22848,0.0,1.613639,8.0,2.0,0.0,0.0,0.0,0.0
3/17/2026,14:06:51,2517786.66,RightWater,5.0,9.0,10.0,19.0,19.0,116.0,18.0,38.0,38.0,0.0,113.0,1.38516,0.22848,0.0,1.613639,8.0,2.0,0.0,0.0,0.0,0.0
3/17/2026,14:06:51,2517853.52,WaterDispensed,10.0,9.0,10.0,19.0,19.0,116.0,18.0,38.0,38.0,0.0,114.0,1.39944,0.22848,0.0,1.627919,8.0,2.0,0.0,0.0,0.0,0.0
3/17/2026,14:06:52,2518180.04,RightWater,5.0,9.0,10.0,19.0,19.0,117.0,18.0,38.0,38.0,0.0,114.0,1.39944,0.22848,0.0,1.627919,8.0,2.0,0.0,0.0,0.0,0.0
3/17/2026,14:06:52,2518246.9,WaterDispensed,10.0,9.0,10.0,19.0,19.0,117.0,18.0,38.0,38.0,0.0,115.0,1.41372,0.22848,0.0,1.642199,8.0,2.0,0.0,0.0,0.0,0.0
3/17/2026,14:06:52,2518650.7,RightWater,5.0,9.0,10.0,19.0,19.0,118.0,18.0,38.0,38.0,0.0,115.0,1.41372,0.22848,0.0,1.642199,8.0,2.0,0.0,0.0,0.0,0.0
3/17/2026,14:06:52,2518717.57,WaterDispensed,10.0,9.0,10.0,19.0,19.0,118.0,18.0,38.0,38.0,0.0,116.0,1.427999,0.22848,0.0,1.656479,8.0,2.0,0.0,0.0,0.0,0.0
3/17/2026,14:06:53,2519871.92,RightWater,5.0,9.0,10.0,19.0,19.0,119.0,18.0,38.0,38.0,0.0,116.0,1.427999,0.22848,0.0,1.656479,8.0,2.0,0.0,0.0,0.0,0.0
3/17/2026,14:06:53,2519938.78,WaterDispensed,10.0,9.0,10.0,19.0,19.0,119.0,18.0,38.0,38.0,0.0,117.0,1.442279,0.22848,0.0,1.670759,8.0,2.0,0.0,0.0,0.0,0.0
3/17/2026,14:06:54,2520099.85,RightWater,5.0,9.0,10.0,19.0,19.0,120.0,18.0,38.0,38.0,0.0,117.0,1.442279,0.22848,0.0,1.670759,8.0,2.0,0.0,0.0,0.0,0.0
3/17/2026,14:06:54,2520166.71,WaterDispensed,10.0,9.0,10.0,19.0,19.0,120.0,18.0,38.0,38.0,0.0,118.0,1.456559,0.22848,0.0,1.685039,8.0,2.0,0.0,0.0,0.0,0.0
3/17/2026,14:07:16,2542271.06,Left,2.0,9.0,11.0,19.0,19.0,120.0,18.0,38.0,38.0,0.0,118.0,1.456559,0.22848,0.0,1.685039,8.0,2.0,0.0,0.0,0.0,0.0
3/17/2026,14:07:16,2542799.34,TONE,8.0,9.0,11.0,19.0,19.0,120.0,18.0,38.0,39.0,0.0,118.0,1.456559,0.22848,0.0,1.685039,8.0,2.0,0.0,0.0,0.0,0.0
3/17/2026,14:07:16,2542867.4,LED,7.0,9.0,11.0,19.0,19.0,120.0,18.0,39.0,39.0,0.0,118.0,1.456559,0.22848,0.0,1.685039,8.0,2.0,0.0,0.0,0.0,0.0
3/17/2026,14:07:17,2543050.94,LeftDuringDispense,14.0,9.0,11.0,19.0,19.0,120.0,18.0,39.0,39.0,0.0,118.0,1.456559,0.22848,0.0,1.685039,8.0,2.0,0.0,1.0,0.0,0.0
3/17/2026,14:07:18,2544523.95,Dispensed,3.0,9.0,11.0,20.0,19.0,120.0,18.0,39.0,39.0,0.0,118.0,1.456559,0.22848,0.0,1.685039,8.0,2.0,0.0,1.0,0.0,0.0
3/17/2026,14:07:18,2544586.97,TONE,8.0,9.0,11.0,20.0,19.0,120.0,18.0,39.0,40.0,0.0,118.0,1.456559,0.22848,0.0,1.685039,8.0,2.0,0.0,1.0,0.0,0.0
3/17/2026,14:07:18,2544655.03,LED,7.0,9.0,11.0,20.0,19.0,120.0,18.0,40.0,40.0,0.0,118.0,1.456559,0.22848,0.0,1.685039,8.0,2.0,0.0,1.0,0.0,0.0
3/17/2026,14:07:21,2547343.02,LeftWithPellet,12.0,9.0,11.0,20.0,19.0,120.0,18.0,40.0,40.0,0.0,118.0,1.456559,0.22848,0.0,1.685039,8.0,3.0,0.0,1.0,0.0,0.0
3/17/2026,14:07:31,2557461.09,Retrieved,4.0,9.0,11.0,20.0,20.0,120.0,18.0,40.0,40.0,0.0,118.0,1.456559,0.22848,0.0,1.685039,8.0,3.0,0.0,1.0,0.0,0.0
3/17/2026,14:07:41,2567772.69,Left,2.0,9.0,12.0,20.0,20.0,120.0,18.0,40.0,40.0,0.0,118.0,1.456559,0.22848,0.0,1.685039,8.0,3.0,0.0,1.0,0.0,0.0
3/17/2026,14:07:42,2568648.65,TONE,8.0,9.0,12.0,20.0,20.0,120.0,18.0,40.0,41.0,0.0,118.0,1.456559,0.22848,0.0,1.685039,8.0,3.0,0.0,1.0,0.0,0.0
3/17/2026,14:07:42,2568716.7,LED,7.0,9.0,12.0,20.0,20.0,120.0,18.0,41.0,41.0,0.0,118.0,1.456559,0.22848,0.0,1.685039,8.0,3.0,0.0,1.0,0.0,0.0
3/17/2026,14:07:43,2569433.43,Dispensed,3.0,9.0,12.0,21.0,20.0,120.0,18.0,41.0,42.0,0.0,118.0,1.456559,0.22848,0.0,1.685039,8.0,3.0,0.0,1.0,0.0,0.0
3/17/2026,14:07:43,2569496.45,TONE,8.0,9.0,12.0,21.0,20.0,120.0,18.0,41.0,42.0,0.0,118.0,1.456559,0.22848,0.0,1.685039,8.0,3.0,0.0,1.0,0.0,0.0
3/17/2026,14:07:43,2569564.5,LED,7.0,9.0,12.0,21.0,20.0,120.0,18.0,42.0,42.0,0.0,118.0,1.456559,0.22848,0.0,1.685039,8.0,3.0,0.0,1.0,0.0,0.0
3/17/2026,14:08:00,2586886.75,LeftWithPellet,12.0,9.0,12.0,21.0,20.0,120.0,18.0,42.0,42.0,0.0,118.0,1.456559,0.22848,0.0,1.685039,8.0,4.0,0.0,1.0,0.0,0.0
3/17/2026,14:08:07,2593089.26,LeftWater,6.0,9.0,12.0,21.0,20.0,120.0,19.0,42.0,42.0,0.0,118.0,1.456559,0.22848,0.0,1.685039,8.0,4.0,0.0,1.0,0.0,0.0
3/17/2026,14:08:07,2593157.03,WaterDispensed,10.0,9.0,12.0,21.0,20.0,120.0,19.0,42.0,42.0,0.0,119.0,1.456559,0.24276,0.0,1.699319,8.0,4.0,0.0,1.0,0.0,0.0
3/17/2026,14:08:14,2600337.37,LeftWater,6.0,9.0,12.0,21.0,20.0,120.0,20.0,42.0,42.0,0.0,119.0,1.456559,0.24276,0.0,1.699319,8.0,4.0,0.0,1.0,0.0,0.0
3/17/2026,14:08:14,2600405.15,WaterDispensed,10.0,9.0,12.0,21.0,20.0,120.0,20.0,42.0,42.0,0.0,120.0,1.456559,0.25704,0.0,1.713599,8.0,4.0,0.0,1.0,0.0,0.0
3/17/2026,14:08:21,2607729.65,LeftWater,6.0,9.0,12.0,21.0,20.0,120.0,21.0,42.0,42.0,0.0,120.0,1.456559,0.25704,0.0,1.713599,8.0,4.0,0.0,1.0,0.0,0.0
3/17/2026,14:08:21,2607797.42,WaterDispensed,10.0,9.0,12.0,21.0,20.0,120.0,21.0,42.0,42.0,0.0,121.0,1.456559,0.27132,0.0,1.727879,8.0,4.0,0.0,1.0,0.0,0.0
3/17/2026,14:09:11,2657974.37,LeftWater,6.0,9.0,12.0,21.0,20.0,120.0,22.0,42.0,42.0,0.0,121.0,1.456559,0.27132,0.0,1.727879,8.0,4.0,0.0,1.0,0.0,0.0
3/17/2026,14:09:12,2658042.16,WaterDispensed,10.0,9.0,12.0,21.0,20.0,120.0,22.0,42.0,42.0,0.0,122.0,1.456559,0.2856,0.0,1.742159,8.0,4.0,0.0,1.0,0.0,0.0
3/17/2026,14:09:42,2688547.46,RightWithPellet,11.0,9.0,12.0,21.0,20.0,120.0,22.0,42.0,42.0,0.0,122.0,1.456559,0.2856,0.0,1.742159,9.0,4.0,0.0,1.0,0.0,0.0
3/17/2026,14:09:56,2702020.19,Retrieved,4.0,9.0,12.0,21.0,21.0,120.0,22.0,42.0,42.0,0.0,122.0,1.456559,0.2856,0.0,1.742159,9.0,4.0,0.0,1.0,0.0,0.0
3/17/2026,14:10:12,2718474.86,Left,2.0,9.0,13.0,21.0,21.0,120.0,22.0,42.0,42.0,0.0,122.0,1.456559,0.2856,0.0,1.742159,9.0,4.0,0.0,1.0,0.0,0.0
3/17/2026,14:10:13,2719069.87,TONE,8.0,9.0,13.0,21.0,21.0,120.0,22.0,42.0,43.0,0.0,122.0,1.456559,0.2856,0.0,1.742159,9.0,4.0,0.0,1.0,0.0,0.0
3/17/2026,14:10:13,2719137.93,LED,7.0,9.0,13.0,21.0,21.0,120.0,22.0,43.0,43.0,0.0,122.0,1.456559,0.2856,0.0,1.742159,9.0,4.0,0.0,1.0,0.0,0.0
3/17/2026,14:10:13,2719892.12,Dispensed,3.0,9.0,13.0,22.0,21.0,120.0,22.0,43.0,43.0,0.0,122.0,1.456559,0.2856,0.0,1.742159,9.0,4.0,0.0,1.0,0.0,0.0
3/17/2026,14:10:13,2719955.14,TONE,8.0,9.0,13.0,22.0,21.0,120.0,22.0,43.0,44.0,0.0,122.0,1.456559,0.2856,0.0,1.742159,9.0,4.0,0.0,1.0,0.0,0.0
3/17/2026,14:10:14,2720023.19,LED,7.0,9.0,13.0,22.0,21.0,120.0,22.0,44.0,44.0,0.0,122.0,1.456559,0.2856,0.0,1.742159,9.0,4.0,0.0,1.0,0.0,0.0
3/17/2026,14:10:14,2720619.52,Retrieved,4.0,9.0,13.0,22.0,22.0,120.0,22.0,44.0,44.0,0.0,122.0,1.456559,0.2856,0.0,1.742159,9.0,4.0,0.0,1.0,0.0,0.0
3/17/2026,14:10:31,2737499.39,Left,2.0,9.0,14.0,22.0,22.0,120.0,22.0,44.0,44.0,0.0,122.0,1.456559,0.2856,0.0,1.742159,9.0,4.0,0.0,1.0,0.0,0.0
3/17/2026,14:10:32,2738031.53,TONE,8.0,9.0,14.0,22.0,22.0,120.0,22.0,44.0,45.0,0.0,122.0,1.456559,0.2856,0.0,1.742159,9.0,4.0,0.0,1.0,0.0,0.0
3/17/2026,14:10:32,2738099.58,LED,7.0,9.0,14.0,22.0,22.0,120.0,22.0,45.0,45.0,0.0,122.0,1.456559,0.2856,0.0,1.742159,9.0,4.0,0.0,1.0,0.0,0.0
3/17/2026,14:10:32,2738764.23,Dispensed,3.0,9.0,14.0,23.0,22.0,120.0,22.0,45.0,45.0,0.0,122.0,1.456559,0.2856,0.0,1.742159,9.0,4.0,0.0,1.0,0.0,0.0
3/17/2026,14:10:32,2738827.25,TONE,8.0,9.0,14.0,23.0,22.0,120.0,22.0,45.0,46.0,0.0,122.0,1.456559,0.2856,0.0,1.742159,9.0,4.0,0.0,1.0,0.0,0.0
3/17/2026,14:10:32,2738895.31,LED,7.0,9.0,14.0,23.0,22.0,120.0,22.0,46.0,46.0,0.0,122.0,1.456559,0.2856,0.0,1.742159,9.0,4.0,0.0,1.0,0.0,0.0
3/17/2026,14:10:34,2740506.78,LeftWithPellet,12.0,9.0,14.0,23.0,22.0,120.0,22.0,46.0,46.0,0.0,122.0,1.456559,0.2856,0.0,1.742159,9.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:10:36,2742604.35,Retrieved,4.0,9.0,14.0,23.0,23.0,120.0,22.0,46.0,46.0,0.0,122.0,1.456559,0.2856,0.0,1.742159,9.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:10:48,2754754.33,Left,2.0,9.0,15.0,23.0,23.0,120.0,22.0,46.0,46.0,0.0,122.0,1.456559,0.2856,0.0,1.742159,9.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:10:49,2755359.08,TONE,8.0,9.0,15.0,23.0,23.0,120.0,22.0,46.0,47.0,0.0,122.0,1.456559,0.2856,0.0,1.742159,9.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:10:49,2755427.13,LED,7.0,9.0,15.0,23.0,23.0,120.0,22.0,47.0,47.0,0.0,122.0,1.456559,0.2856,0.0,1.742159,9.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:10:50,2756216.56,Dispensed,3.0,9.0,15.0,24.0,23.0,120.0,22.0,47.0,47.0,0.0,122.0,1.456559,0.2856,0.0,1.742159,9.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:10:50,2756279.58,TONE,8.0,9.0,15.0,24.0,23.0,120.0,22.0,47.0,48.0,0.0,122.0,1.456559,0.2856,0.0,1.742159,9.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:10:50,2756347.63,LED,7.0,9.0,15.0,24.0,23.0,120.0,22.0,48.0,48.0,0.0,122.0,1.456559,0.2856,0.0,1.742159,9.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:10:50,2757003.55,Retrieved,4.0,9.0,15.0,24.0,24.0,120.0,22.0,48.0,48.0,0.0,122.0,1.456559,0.2856,0.0,1.742159,9.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:11:20,2786023.99,RightWater,5.0,9.0,15.0,24.0,24.0,121.0,22.0,48.0,48.0,0.0,122.0,1.456559,0.2856,0.0,1.742159,9.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:11:20,2786090.85,WaterDispensed,10.0,9.0,15.0,24.0,24.0,121.0,22.0,48.0,48.0,0.0,123.0,1.470839,0.2856,0.0,1.756439,9.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:15:43,3049395.25,RightWater,5.0,9.0,15.0,24.0,24.0,122.0,22.0,48.0,48.0,0.0,124.0,1.485119,0.2856,0.0,1.770719,9.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:15:43,3049462.12,WaterDispensed,10.0,9.0,15.0,24.0,24.0,122.0,22.0,48.0,48.0,0.0,124.0,1.485119,0.2856,0.0,1.770719,9.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:15:46,3052297.32,RightWater,5.0,9.0,15.0,24.0,24.0,123.0,22.0,48.0,48.0,0.0,124.0,1.485119,0.2856,0.0,1.770719,9.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:15:46,3052364.17,WaterDispensed,10.0,9.0,15.0,24.0,24.0,123.0,22.0,48.0,48.0,0.0,125.0,1.499399,0.2856,0.0,1.784999,9.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:15:46,3052525.27,RightWater,5.0,9.0,15.0,24.0,24.0,124.0,22.0,48.0,48.0,0.0,125.0,1.499399,0.2856,0.0,1.784999,9.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:15:46,3052592.14,WaterDispensed,10.0,9.0,15.0,24.0,24.0,124.0,22.0,48.0,48.0,0.0,126.0,1.513679,0.2856,0.0,1.799278,9.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:15:47,3053517.09,RightWater,5.0,9.0,15.0,24.0,24.0,125.0,22.0,48.0,48.0,0.0,126.0,1.513679,0.2856,0.0,1.799278,9.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:15:47,3053583.95,WaterDispensed,10.0,9.0,15.0,24.0,24.0,125.0,22.0,48.0,48.0,0.0,127.0,1.527959,0.2856,0.0,1.813558,9.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:15:53,3059147.12,Right,1.0,10.0,15.0,24.0,24.0,125.0,22.0,48.0,48.0,0.0,127.0,1.527959,0.2856,0.0,1.813558,9.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:15:54,3060303.82,TONE,8.0,10.0,15.0,24.0,24.0,125.0,22.0,48.0,49.0,0.0,127.0,1.527959,0.2856,0.0,1.813558,9.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:15:54,3060371.87,LED,7.0,10.0,15.0,24.0,24.0,125.0,22.0,49.0,49.0,0.0,127.0,1.527959,0.2856,0.0,1.813558,9.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:15:55,3061114.12,Dispensed,3.0,10.0,15.0,25.0,24.0,125.0,22.0,49.0,49.0,0.0,127.0,1.527959,0.2856,0.0,1.813558,9.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:15:55,3061177.14,TONE,8.0,10.0,15.0,25.0,24.0,125.0,22.0,49.0,50.0,0.0,127.0,1.527959,0.2856,0.0,1.813558,9.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:15:55,3061245.2,LED,7.0,10.0,15.0,25.0,24.0,125.0,22.0,50.0,50.0,0.0,127.0,1.527959,0.2856,0.0,1.813558,9.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:18:00,3186703.43,RightWithPellet,11.0,10.0,15.0,25.0,24.0,125.0,22.0,50.0,50.0,0.0,127.0,1.527959,0.2856,0.0,1.813558,10.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:18:26,3212595.71,RightWater,5.0,10.0,15.0,25.0,24.0,126.0,22.0,50.0,50.0,0.0,127.0,1.527959,0.2856,0.0,1.813558,10.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:18:26,3212662.57,WaterDispensed,10.0,10.0,15.0,25.0,24.0,126.0,22.0,50.0,50.0,0.0,128.0,1.542239,0.2856,0.0,1.827838,10.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:18:40,3226222.84,RightWater,5.0,10.0,15.0,25.0,24.0,127.0,22.0,50.0,50.0,0.0,128.0,1.542239,0.2856,0.0,1.827838,10.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:18:40,3226289.7,WaterDispensed,10.0,10.0,15.0,25.0,24.0,127.0,22.0,50.0,50.0,0.0,129.0,1.556519,0.2856,0.0,1.842118,10.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:18:41,3227233.81,RightWater,5.0,10.0,15.0,25.0,24.0,128.0,22.0,50.0,50.0,0.0,129.0,1.556519,0.2856,0.0,1.842118,10.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:18:41,3227300.67,WaterDispensed,10.0,10.0,15.0,25.0,24.0,128.0,22.0,50.0,50.0,0.0,130.0,1.570799,0.2856,0.0,1.856398,10.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:18:41,3227388.23,RightWater,5.0,10.0,15.0,25.0,24.0,129.0,22.0,50.0,50.0,0.0,130.0,1.570799,0.2856,0.0,1.856398,10.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:18:42,3228181.97,RightWater,5.0,10.0,15.0,25.0,24.0,130.0,22.0,50.0,50.0,0.0,130.0,1.570799,0.2856,0.0,1.856398,10.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:18:42,3228248.84,WaterDispensed,10.0,10.0,15.0,25.0,24.0,130.0,22.0,50.0,50.0,0.0,131.0,1.585079,0.2856,0.0,1.870678,10.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:18:42,3228545.05,RightWater,5.0,10.0,15.0,25.0,24.0,131.0,22.0,50.0,50.0,0.0,131.0,1.585079,0.2856,0.0,1.870678,10.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:18:42,3228611.91,WaterDispensed,10.0,10.0,15.0,25.0,24.0,131.0,22.0,50.0,50.0,0.0,132.0,1.599359,0.2856,0.0,1.884958,10.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:18:42,3228683.18,RightWater,5.0,10.0,15.0,25.0,24.0,132.0,22.0,50.0,50.0,0.0,132.0,1.599359,0.2856,0.0,1.884958,10.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:18:43,3229051.84,RightWater,5.0,10.0,15.0,25.0,24.0,133.0,22.0,50.0,50.0,0.0,132.0,1.599359,0.2856,0.0,1.884958,10.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:18:43,3229118.71,WaterDispensed,10.0,10.0,15.0,25.0,24.0,133.0,22.0,50.0,50.0,0.0,133.0,1.613639,0.2856,0.0,1.899238,10.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:18:43,3229279.79,RightWater,5.0,10.0,15.0,25.0,24.0,134.0,22.0,50.0,50.0,0.0,133.0,1.613639,0.2856,0.0,1.899238,10.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:18:43,3229346.64,WaterDispensed,10.0,10.0,15.0,25.0,24.0,134.0,22.0,50.0,50.0,0.0,134.0,1.627919,0.2856,0.0,1.913518,10.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:18:43,3229423.06,RightWater,5.0,10.0,15.0,25.0,24.0,135.0,22.0,50.0,50.0,0.0,134.0,1.627919,0.2856,0.0,1.913518,10.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:18:43,3229668.21,RightWater,5.0,10.0,15.0,25.0,24.0,136.0,22.0,50.0,50.0,0.0,134.0,1.627919,0.2856,0.0,1.913518,10.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:18:43,3229735.07,WaterDispensed,10.0,10.0,15.0,25.0,24.0,136.0,22.0,50.0,50.0,0.0,135.0,1.642199,0.2856,0.0,1.927798,10.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:18:43,3229937.04,RightWater,5.0,10.0,15.0,25.0,24.0,137.0,22.0,50.0,50.0,0.0,135.0,1.642199,0.2856,0.0,1.927798,10.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:18:43,3230003.89,WaterDispensed,10.0,10.0,15.0,25.0,24.0,137.0,22.0,50.0,50.0,0.0,136.0,1.656479,0.2856,0.0,1.942078,10.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:18:44,3230167.32,RightWater,5.0,10.0,15.0,25.0,24.0,138.0,22.0,50.0,50.0,0.0,136.0,1.656479,0.2856,0.0,1.942078,10.0,5.0,0.0,1.0,0.0,0.0
3/17/2026,14:18:44,3230234.18,WaterDispensed,10.0,10.0,15.0,25.0,24.0,138.0,22.0,50.0,50.0,0.0,137.0,1.670759,0.2856,0.0,1.956358,10.0,5.0,0.0,1.0,0.0,0.0
